CASING_ID,READING_DTTM,Water_Level_Elevation_meter_above_sea_level,Confid_Level
W0000031-1,2021-05-19 7:00,290.7512,8
W0000031-1,2021-05-19 8:00,290.7499,8
W0000031-1,2021-05-19 9:00,290.7455,8
W0000031-1,2021-05-19 10:00,290.7455,8
W0000031-1,2021-05-19 11:00,290.7433,8
W0000031-1,2021-05-19 12:00,290.7403,8
W0000031-1,2021-05-19 13:00,290.7388,8
W0000031-1,2021-05-19 14:00,290.741,8
W0000031-1,2021-05-19 15:00,290.741,8
W0000031-1,2021-05-19 16:00,290.7397,8
W0000031-1,2021-05-19 17:00,290.7397,8
W0000031-1,2021-05-19 18:00,290.7386,8
W0000031-1,2021-05-19 19:00,290.7405,8
W0000031-1,2021-05-19 20:00,290.7424,8
W0000031-1,2021-05-19 21:00,290.7437,8
W0000031-1,2021-05-19 22:00,290.7434,8
W0000031-1,2021-05-19 23:00,290.7433,8
W0000031-1,2021-05-20 0:00,290.7417,8
W0000031-1,2021-05-20 1:00,290.7408,8
W0000031-1,2021-05-20 2:00,290.7416,8
W0000031-1,2021-05-20 3:00,290.7414,8
W0000031-1,2021-05-20 4:00,290.7408,8
W0000031-1,2021-05-20 5:00,290.7417,8
W0000031-1,2021-05-20 6:00,290.7394,8
W0000031-1,2021-05-20 7:00,290.7408,8
W0000031-1,2021-05-20 8:00,290.7352,8
W0000031-1,2021-05-20 9:00,290.7367,8
W0000031-1,2021-05-20 10:00,290.7363,8
W0000031-1,2021-05-20 11:00,290.7346,8
W0000031-1,2021-05-20 12:00,290.7353,8
W0000031-1,2021-05-20 13:00,290.7334,8
W0000031-1,2021-05-20 14:00,290.7332,8
W0000031-1,2021-05-20 15:00,290.7309,8
W0000031-1,2021-05-20 16:00,290.7333,8
W0000031-1,2021-05-20 17:00,290.7349,8
W0000031-1,2021-05-20 18:00,290.7335,8
W0000031-1,2021-05-20 19:00,290.7333,8
W0000031-1,2021-05-20 20:00,290.7367,8
W0000031-1,2021-05-20 21:00,290.735,8
W0000031-1,2021-05-20 22:00,290.7347,8
W0000031-1,2021-05-20 23:00,290.7321,8
W0000031-1,2021-05-21 0:00,290.7417,8
W0000031-1,2021-05-21 1:00,290.7316,8
W0000031-1,2021-05-21 2:00,290.7303,8
W0000031-1,2021-05-21 3:00,290.7308,8
W0000031-1,2021-05-21 4:00,290.7294,8
W0000031-1,2021-05-21 5:00,290.7294,8
W0000031-1,2021-05-21 6:00,290.7333,8
W0000031-1,2021-05-21 7:00,290.7337,8
W0000031-1,2021-05-21 8:00,290.7301,8
W0000031-1,2021-05-21 9:00,290.7278,8
W0000031-1,2021-05-21 10:00,290.725,8
W0000031-1,2021-05-21 11:00,290.7223,8
W0000031-1,2021-05-21 12:00,290.7222,8
W0000031-1,2021-05-21 13:00,290.7193,8
W0000031-1,2021-05-21 14:00,290.7205,8
W0000031-1,2021-05-21 15:00,290.7217,8
W0000031-1,2021-05-21 16:00,290.7234,8
W0000031-1,2021-05-21 17:00,290.7222,8
W0000031-1,2021-05-21 18:00,290.7226,8
W0000031-1,2021-05-21 19:00,290.7232,8
W0000031-1,2021-05-21 20:00,290.7217,8
W0000031-1,2021-05-21 21:00,290.724,8
W0000031-1,2021-05-21 22:00,290.7207,8
W0000031-1,2021-05-21 23:00,290.7199,8
W0000031-1,2021-05-22 0:00,290.7207,8
W0000031-1,2021-05-22 1:00,290.7193,8
W0000031-1,2021-05-22 2:00,290.7193,8
W0000031-1,2021-05-22 3:00,290.722,8
W0000031-1,2021-05-22 4:00,290.7202,8
W0000031-1,2021-05-22 5:00,290.7216,8
W0000031-1,2021-05-22 6:00,290.7218,8
W0000031-1,2021-05-22 7:00,290.7226,8
W0000031-1,2021-05-22 8:00,290.7195,8
W0000031-1,2021-05-22 9:00,290.7179,8
W0000031-1,2021-05-22 10:00,290.7166,8
W0000031-1,2021-05-22 11:00,290.7169,8
W0000031-1,2021-05-22 12:00,290.7158,8
W0000031-1,2021-05-22 13:00,290.7142,8
W0000031-1,2021-05-22 14:00,290.7112,8
W0000031-1,2021-05-22 15:00,290.7137,8
W0000031-1,2021-05-22 16:00,290.7115,8
W0000031-1,2021-05-22 17:00,290.7156,8
W0000031-1,2021-05-22 18:00,290.7144,8
W0000031-1,2021-05-22 19:00,290.715,8
W0000031-1,2021-05-22 20:00,290.7159,8
W0000031-1,2021-05-22 21:00,290.7159,8
W0000031-1,2021-05-22 22:00,290.7135,8
W0000031-1,2021-05-22 23:00,290.71,8
W0000031-1,2021-05-23 0:00,290.7139,8
W0000031-1,2021-05-23 1:00,290.7108,8
W0000031-1,2021-05-23 2:00,290.7116,8
W0000031-1,2021-05-23 3:00,290.7155,8
W0000031-1,2021-05-23 4:00,290.7165,8
W0000031-1,2021-05-23 5:00,290.7157,8
W0000031-1,2021-05-23 6:00,290.7151,8
W0000031-1,2021-05-23 7:00,290.7141,8
W0000031-1,2021-05-23 8:00,290.7134,8
W0000031-1,2021-05-23 9:00,290.7168,8
W0000031-1,2021-05-23 10:00,290.7202,8
W0000031-1,2021-05-23 11:00,290.7173,8
W0000031-1,2021-05-23 12:00,290.7152,8
W0000031-1,2021-05-23 13:00,290.7126,8
W0000031-1,2021-05-23 14:00,290.7163,8
W0000031-1,2021-05-23 15:00,290.7142,8
W0000031-1,2021-05-23 16:00,290.7131,8
W0000031-1,2021-05-23 17:00,290.7143,8
W0000031-1,2021-05-23 18:00,290.7147,8
W0000031-1,2021-05-23 19:00,290.7117,8
W0000031-1,2021-05-23 20:00,290.7114,8
W0000031-1,2021-05-23 21:00,290.7124,8
W0000031-1,2021-05-23 22:00,290.7109,8
W0000031-1,2021-05-23 23:00,290.7055,8
W0000031-1,2021-05-24 0:00,290.7052,8
W0000031-1,2021-05-24 1:00,290.7033,8
W0000031-1,2021-05-24 2:00,290.7045,8
W0000031-1,2021-05-24 3:00,290.7042,8
W0000031-1,2021-05-24 4:00,290.7035,8
W0000031-1,2021-05-24 5:00,290.7041,8
W0000031-1,2021-05-24 6:00,290.7056,8
W0000031-1,2021-05-24 7:00,290.7016,8
W0000031-1,2021-05-24 8:00,290.7024,8
W0000031-1,2021-05-24 9:00,290.6971,8
W0000031-1,2021-05-24 10:00,290.6953,8
W0000031-1,2021-05-24 11:00,290.6931,8
W0000031-1,2021-05-24 12:00,290.691,8
W0000031-1,2021-05-24 13:00,290.6923,8
W0000031-1,2021-05-24 14:00,290.6897,8
W0000031-1,2021-05-24 15:00,290.6908,8
W0000031-1,2021-05-24 16:00,290.6874,8
W0000031-1,2021-05-24 17:00,290.6906,8
W0000031-1,2021-05-24 18:00,290.6909,8
W0000031-1,2021-05-24 19:00,290.696,8
W0000031-1,2021-05-24 20:00,290.6968,8
W0000031-1,2021-05-24 21:00,290.6964,8
W0000031-1,2021-05-24 22:00,290.6925,8
W0000031-1,2021-05-24 23:00,290.6919,8
W0000031-1,2021-05-25 0:00,290.6903,8
W0000031-1,2021-05-25 1:00,290.6929,8
W0000031-1,2021-05-25 2:00,290.692,8
W0000031-1,2021-05-25 3:00,290.6911,8
W0000031-1,2021-05-25 4:00,290.6925,8
W0000031-1,2021-05-25 5:00,290.6933,8
W0000031-1,2021-05-25 6:00,290.6912,8
W0000031-1,2021-05-25 7:00,290.695,8
W0000031-1,2021-05-25 8:00,290.6891,8
W0000031-1,2021-05-25 9:00,290.6902,8
W0000031-1,2021-05-25 10:00,290.6886,8
W0000031-1,2021-05-25 11:00,290.6888,8
W0000031-1,2021-05-25 12:00,290.6877,8
W0000031-1,2021-05-25 13:00,290.6887,8
W0000031-1,2021-05-25 14:00,290.6877,8
W0000031-1,2021-05-25 15:00,290.6889,8
W0000031-1,2021-05-25 16:00,290.6867,8
W0000031-1,2021-05-25 17:00,290.6871,8
W0000031-1,2021-05-25 18:00,290.6886,8
W0000031-1,2021-05-25 19:00,290.69,8
W0000031-1,2021-05-25 20:00,290.6859,8
W0000031-1,2021-05-25 21:00,290.6903,8
W0000031-1,2021-05-25 22:00,290.6887,8
W0000031-1,2021-05-25 23:00,290.6865,8
W0000031-1,2021-05-26 0:00,290.6834,8
W0000031-1,2021-05-26 1:00,290.6854,8
W0000031-1,2021-05-26 2:00,290.6827,8
W0000031-1,2021-05-26 3:00,290.6831,8
W0000031-1,2021-05-26 4:00,290.6865,8
W0000031-1,2021-05-26 5:00,290.6825,8
W0000031-1,2021-05-26 6:00,290.69,8
W0000031-1,2021-05-26 7:00,290.6812,8
W0000031-1,2021-05-26 8:00,290.6834,8
W0000031-1,2021-05-26 9:00,290.6804,8
W0000031-1,2021-05-26 10:00,290.6794,8
W0000031-1,2021-05-26 11:00,290.6883,8
W0000031-1,2021-05-26 12:00,290.6838,8
W0000031-1,2021-05-26 13:00,290.6798,8
W0000031-1,2021-05-26 14:00,290.6814,8
W0000031-1,2021-05-26 15:00,290.6853,8
W0000031-1,2021-05-26 16:00,290.6826,8
W0000031-1,2021-05-26 17:00,290.6861,8
W0000031-1,2021-05-26 18:00,290.685,8
W0000031-1,2021-05-26 19:00,290.6887,8
W0000031-1,2021-05-26 20:00,290.6939,8
W0000031-1,2021-05-26 21:00,290.6882,8
W0000031-1,2021-05-26 22:00,290.6854,8
W0000031-1,2021-05-26 23:00,290.6808,8
W0000031-1,2021-05-27 0:00,290.6826,8
W0000031-1,2021-05-27 1:00,290.6803,8
W0000031-1,2021-05-27 2:00,290.6776,8
W0000031-1,2021-05-27 3:00,290.6735,8
W0000031-1,2021-05-27 4:00,290.6768,8
W0000031-1,2021-05-27 5:00,290.6752,8
W0000031-1,2021-05-27 6:00,290.6787,8
W0000031-1,2021-05-27 7:00,290.6793,8
W0000031-1,2021-05-27 8:00,290.6771,8
W0000031-1,2021-05-27 9:00,290.6674,8
W0000031-1,2021-05-27 10:00,290.6738,8
W0000031-1,2021-05-27 11:00,290.6711,8
W0000031-1,2021-05-27 12:00,290.6667,8
W0000031-1,2021-05-27 13:00,290.6731,8
W0000031-1,2021-05-27 14:00,290.6686,8
W0000031-1,2021-05-27 15:00,290.6674,8
W0000031-1,2021-05-27 16:00,290.6692,8
W0000031-1,2021-05-27 17:00,290.6701,8
W0000031-1,2021-05-27 18:00,290.6717,8
W0000031-1,2021-05-27 19:00,290.6762,8
W0000031-1,2021-05-27 20:00,290.6634,8
W0000031-1,2021-05-27 21:00,290.6647,8
W0000031-1,2021-05-27 22:00,290.6667,8
W0000031-1,2021-05-27 23:00,290.6659,8
W0000031-1,2021-05-28 0:00,290.6696,8
W0000031-1,2021-05-28 1:00,290.6605,8
W0000031-1,2021-05-28 2:00,290.656,8
W0000031-1,2021-05-28 3:00,290.6656,8
W0000031-1,2021-05-28 4:00,290.679,8
W0000031-1,2021-05-28 5:00,290.6632,8
W0000031-1,2021-05-28 6:00,290.6654,8
W0000031-1,2021-05-28 7:00,290.6654,8
W0000031-1,2021-05-28 8:00,290.6635,8
W0000031-1,2021-05-28 9:00,290.6604,8
W0000031-1,2021-05-28 10:00,290.6631,8
W0000031-1,2021-05-28 11:00,290.6597,8
W0000031-1,2021-05-28 12:00,290.6577,8
W0000031-1,2021-05-28 13:00,290.6582,8
W0000031-1,2021-05-28 14:00,290.6607,8
W0000031-1,2021-05-28 15:00,290.6596,8
W0000031-1,2021-05-28 16:00,290.6544,8
W0000031-1,2021-05-28 17:00,290.683,8
W0000031-1,2021-05-28 18:00,290.6662,8
W0000031-1,2021-05-28 19:00,290.6657,8
W0000031-1,2021-05-28 20:00,290.6712,8
W0000031-1,2021-05-28 21:00,290.6708,8
W0000031-1,2021-05-28 22:00,290.668,8
W0000031-1,2021-05-28 23:00,290.6695,8
W0000031-1,2021-05-29 0:00,290.6655,8
W0000031-1,2021-05-29 1:00,290.668,8
W0000031-1,2021-05-29 2:00,290.6768,8
W0000031-1,2021-05-29 3:00,290.6694,8
W0000031-1,2021-05-29 4:00,290.6719,8
W0000031-1,2021-05-29 5:00,290.6794,8
W0000031-1,2021-05-29 6:00,290.679,8
W0000031-1,2021-05-29 7:00,290.6747,8
W0000031-1,2021-05-29 8:00,290.6711,8
W0000031-1,2021-05-29 9:00,290.6725,8
W0000031-1,2021-05-29 10:00,290.6691,8
W0000031-1,2021-05-29 11:00,290.6674,8
W0000031-1,2021-05-29 12:00,290.6667,8
W0000031-1,2021-05-29 13:00,290.6648,8
W0000031-1,2021-05-29 14:00,290.6632,8
W0000031-1,2021-05-29 15:00,290.6629,8
W0000031-1,2021-05-29 16:00,290.6621,8
W0000031-1,2021-05-29 17:00,290.6651,8
W0000031-1,2021-05-29 18:00,290.6656,8
W0000031-1,2021-05-29 19:00,290.6678,8
W0000031-1,2021-05-29 20:00,290.6671,8
W0000031-1,2021-05-29 21:00,290.6687,8
W0000031-1,2021-05-29 22:00,290.6685,8
W0000031-1,2021-05-29 23:00,290.6654,8
W0000031-1,2021-05-30 0:00,290.6646,8
W0000031-1,2021-05-30 1:00,290.664,8
W0000031-1,2021-05-30 2:00,290.66,8
W0000031-1,2021-05-30 3:00,290.6628,8
W0000031-1,2021-05-30 4:00,290.6656,8
W0000031-1,2021-05-30 5:00,290.6649,8
W0000031-1,2021-05-30 6:00,290.6679,8
W0000031-1,2021-05-30 7:00,290.6648,8
W0000031-1,2021-05-30 8:00,290.6621,8
W0000031-1,2021-05-30 9:00,290.6593,8
W0000031-1,2021-05-30 10:00,290.6545,8
W0000031-1,2021-05-30 11:00,290.6565,8
W0000031-1,2021-05-30 12:00,290.6562,8
W0000031-1,2021-05-30 13:00,290.6549,8
W0000031-1,2021-05-30 14:00,290.6565,8
W0000031-1,2021-05-30 15:00,290.6555,8
W0000031-1,2021-05-30 16:00,290.653,8
W0000031-1,2021-05-30 17:00,290.6467,8
W0000031-1,2021-05-30 18:00,290.6585,8
W0000031-1,2021-05-30 19:00,290.6566,8
W0000031-1,2021-05-30 20:00,290.657,8
W0000031-1,2021-05-30 21:00,290.6611,8
W0000031-1,2021-05-30 22:00,290.6575,8
W0000031-1,2021-05-30 23:00,290.657,8
W0000031-1,2021-05-31 0:00,290.652,8
W0000031-1,2021-05-31 1:00,290.6519,8
W0000031-1,2021-05-31 2:00,290.655,8
W0000031-1,2021-05-31 3:00,290.6575,8
W0000031-1,2021-05-31 4:00,290.656,8
W0000031-1,2021-05-31 5:00,290.6563,8
W0000031-1,2021-05-31 6:00,290.658,8
W0000031-1,2021-05-31 7:00,290.6541,8
W0000031-1,2021-05-31 8:00,290.6505,8
W0000031-1,2021-05-31 9:00,290.6537,8
W0000031-1,2021-05-31 10:00,290.6447,8
W0000031-1,2021-05-31 11:00,290.6458,8
W0000031-1,2021-05-31 12:00,290.6458,8
W0000031-1,2021-05-31 13:00,290.6442,8
W0000031-1,2021-05-31 14:00,290.645,8
W0000031-1,2021-05-31 15:00,290.6465,8
W0000031-1,2021-05-31 16:00,290.6471,8
W0000031-1,2021-05-31 17:00,290.6491,8
W0000031-1,2021-05-31 18:00,290.6486,8
W0000031-1,2021-05-31 19:00,290.6492,8
W0000031-1,2021-05-31 20:00,290.6502,8
W0000031-1,2021-05-31 21:00,290.6518,8
W0000031-1,2021-05-31 22:00,290.6461,8
W0000031-1,2021-05-31 23:00,290.6421,8
W0000031-1,2021-06-01 0:00,290.643,8
W0000031-1,2021-06-01 1:00,290.6444,8
W0000031-1,2021-06-01 2:00,290.6506,8
W0000031-1,2021-06-01 3:00,290.6434,8
W0000031-1,2021-06-01 4:00,290.6457,8
W0000031-1,2021-06-01 5:00,290.646,8
W0000031-1,2021-06-01 6:00,290.651,8
W0000031-1,2021-06-01 7:00,290.6453,8
W0000031-1,2021-06-01 8:00,290.6435,8
W0000031-1,2021-06-01 9:00,290.6438,8
W0000031-1,2021-06-01 10:00,290.6406,8
W0000031-1,2021-06-01 11:00,290.64,8
W0000031-1,2021-06-01 12:00,290.6396,8
W0000031-1,2021-06-01 13:00,290.6394,8
W0000031-1,2021-06-01 14:00,290.637,8
W0000031-1,2021-06-01 15:00,290.6407,8
W0000031-1,2021-06-01 16:00,290.6414,8
W0000031-1,2021-06-01 17:00,290.6389,8
W0000031-1,2021-06-01 18:00,290.6371,8
W0000031-1,2021-06-01 19:00,290.642,8
W0000031-1,2021-06-01 20:00,290.6413,8
W0000031-1,2021-06-01 21:00,290.6416,8
W0000031-1,2021-06-01 22:00,290.6376,8
W0000031-1,2021-06-01 23:00,290.639,8
W0000031-1,2021-06-02 0:00,290.6376,8
W0000031-1,2021-06-02 1:00,290.6346,8
W0000031-1,2021-06-02 2:00,290.6373,8
W0000031-1,2021-06-02 3:00,290.6395,8
W0000031-1,2021-06-02 4:00,290.6355,8
W0000031-1,2021-06-02 5:00,290.6385,8
W0000031-1,2021-06-02 6:00,290.6355,8
W0000031-1,2021-06-02 7:00,290.6346,8
W0000031-1,2021-06-02 8:00,290.6378,8
W0000031-1,2021-06-02 9:00,290.6339,8
W0000031-1,2021-06-02 10:00,290.6341,8
W0000031-1,2021-06-02 11:00,290.6343,8
W0000031-1,2021-06-02 12:00,290.6291,8
W0000031-1,2021-06-02 13:00,290.6293,8
W0000031-1,2021-06-02 14:00,290.6289,8
W0000031-1,2021-06-02 15:00,290.6301,8
W0000031-1,2021-06-02 16:00,290.6285,8
W0000031-1,2021-06-02 17:00,290.628,8
W0000031-1,2021-06-02 18:00,290.6265,8
W0000031-1,2021-06-02 19:00,290.6318,8
W0000031-1,2021-06-02 20:00,290.6308,8
W0000031-1,2021-06-02 21:00,290.6331,8
W0000031-1,2021-06-02 22:00,290.6281,8
W0000031-1,2021-06-02 23:00,290.6264,8
W0000031-1,2021-06-03 0:00,290.6266,8
W0000031-1,2021-06-03 1:00,290.6261,8
W0000031-1,2021-06-03 2:00,290.6296,8
W0000031-1,2021-06-03 3:00,290.6273,8
W0000031-1,2021-06-03 4:00,290.63,8
W0000031-1,2021-06-03 5:00,290.629,8
W0000031-1,2021-06-03 6:00,290.6325,8
W0000031-1,2021-06-03 7:00,290.6343,8
W0000031-1,2021-06-03 8:00,290.6334,8
W0000031-1,2021-06-03 9:00,290.6332,8
W0000031-1,2021-06-03 10:00,290.6303,8
W0000031-1,2021-06-03 11:00,290.6361,8
W0000031-1,2021-06-03 12:00,290.6283,8
W0000031-1,2021-06-03 13:00,290.6309,8
W0000031-1,2021-06-03 14:00,290.6275,8
W0000031-1,2021-06-03 15:00,290.628,8
W0000031-1,2021-06-03 16:00,290.6294,8
W0000031-1,2021-06-03 17:00,290.6305,8
W0000031-1,2021-06-03 18:00,290.6338,8
W0000031-1,2021-06-03 19:00,290.6351,8
W0000031-1,2021-06-03 20:00,290.6339,8
W0000031-1,2021-06-03 21:00,290.636,8
W0000031-1,2021-06-03 22:00,290.6373,8
W0000031-1,2021-06-03 23:00,290.6317,8
W0000031-1,2021-06-04 0:00,290.6299,8
W0000031-1,2021-06-04 1:00,290.6317,8
W0000031-1,2021-06-04 2:00,290.6301,8
W0000031-1,2021-06-04 3:00,290.6323,8
W0000031-1,2021-06-04 4:00,290.6322,8
W0000031-1,2021-06-04 5:00,290.6323,8
W0000031-1,2021-06-04 6:00,290.6318,8
W0000031-1,2021-06-04 7:00,290.6324,8
W0000031-1,2021-06-04 8:00,290.6317,8
W0000031-1,2021-06-04 9:00,290.6317,8
W0000031-1,2021-06-04 10:00,290.6287,8
W0000031-1,2021-06-04 11:00,290.6279,8
W0000031-1,2021-06-04 12:00,290.6266,8
W0000031-1,2021-06-04 13:00,290.6244,8
W0000031-1,2021-06-04 14:00,290.6252,8
W0000031-1,2021-06-04 15:00,290.6255,8
W0000031-1,2021-06-04 16:00,290.6266,8
W0000031-1,2021-06-04 17:00,290.6274,8
W0000031-1,2021-06-04 18:00,290.6253,8
W0000031-1,2021-06-04 19:00,290.6257,8
W0000031-1,2021-06-04 20:00,290.6279,8
W0000031-1,2021-06-04 21:00,290.6278,8
W0000031-1,2021-06-04 22:00,290.6266,8
W0000031-1,2021-06-04 23:00,290.6256,8
W0000031-1,2021-06-05 0:00,290.6284,8
W0000031-1,2021-06-05 1:00,290.6237,8
W0000031-1,2021-06-05 2:00,290.6235,8
W0000031-1,2021-06-05 3:00,290.6238,8
W0000031-1,2021-06-05 4:00,290.6249,8
W0000031-1,2021-06-05 5:00,290.6267,8
W0000031-1,2021-06-05 6:00,290.6305,8
W0000031-1,2021-06-05 7:00,290.6266,8
W0000031-1,2021-06-05 8:00,290.6255,8
W0000031-1,2021-06-05 9:00,290.6233,8
W0000031-1,2021-06-05 10:00,290.6206,8
W0000031-1,2021-06-05 11:00,290.6235,8
W0000031-1,2021-06-05 12:00,290.6186,8
W0000031-1,2021-06-05 13:00,290.6167,8
W0000031-1,2021-06-05 14:00,290.6168,8
W0000031-1,2021-06-05 15:00,290.618,8
W0000031-1,2021-06-05 16:00,290.6199,8
W0000031-1,2021-06-05 17:00,290.6182,8
W0000031-1,2021-06-05 18:00,290.6185,8
W0000031-1,2021-06-05 19:00,290.6183,8
W0000031-1,2021-06-05 20:00,290.621,8
W0000031-1,2021-06-05 21:00,290.6209,8
W0000031-1,2021-06-05 22:00,290.6155,8
W0000031-1,2021-06-05 23:00,290.6175,8
W0000031-1,2021-06-06 0:00,290.6188,8
W0000031-1,2021-06-06 1:00,290.6161,8
W0000031-1,2021-06-06 2:00,290.614,8
W0000031-1,2021-06-06 3:00,290.6134,8
W0000031-1,2021-06-06 4:00,290.6143,8
W0000031-1,2021-06-06 5:00,290.6176,8
W0000031-1,2021-06-06 6:00,290.6163,8
W0000031-1,2021-06-06 7:00,290.6176,8
W0000031-1,2021-06-06 8:00,290.6152,8
W0000031-1,2021-06-06 9:00,290.612,8
W0000031-1,2021-06-06 10:00,290.6086,8
W0000031-1,2021-06-06 11:00,290.609,8
W0000031-1,2021-06-06 12:00,290.6088,8
W0000031-1,2021-06-06 13:00,290.6084,8
W0000031-1,2021-06-06 14:00,290.6088,8
W0000031-1,2021-06-06 15:00,290.6076,8
W0000031-1,2021-06-06 16:00,290.6086,8
W0000031-1,2021-06-06 17:00,290.6057,8
W0000031-1,2021-06-06 18:00,290.6095,8
W0000031-1,2021-06-06 19:00,290.6104,8
W0000031-1,2021-06-06 20:00,290.609,8
W0000031-1,2021-06-06 21:00,290.6113,8
W0000031-1,2021-06-06 22:00,290.6092,8
W0000031-1,2021-06-06 23:00,290.6071,8
W0000031-1,2021-06-07 0:00,290.6042,8
W0000031-1,2021-06-07 1:00,290.6047,8
W0000031-1,2021-06-07 2:00,290.6054,8
W0000031-1,2021-06-07 3:00,290.6066,8
W0000031-1,2021-06-07 4:00,290.6071,8
W0000031-1,2021-06-07 5:00,290.6075,8
W0000031-1,2021-06-07 6:00,290.6085,8
W0000031-1,2021-06-07 7:00,290.6047,8
W0000031-1,2021-06-07 8:00,290.6038,8
W0000031-1,2021-06-07 9:00,290.603,8
W0000031-1,2021-06-07 10:00,290.6022,8
W0000031-1,2021-06-07 11:00,290.6009,8
W0000031-1,2021-06-07 12:00,290.6009,8
W0000031-1,2021-06-07 13:00,290.5985,8
W0000031-1,2021-06-07 14:00,290.5977,8
W0000031-1,2021-06-07 15:00,290.5989,8
W0000031-1,2021-06-07 16:00,290.5975,8
W0000031-1,2021-06-07 17:00,290.6008,8
W0000031-1,2021-06-07 18:00,290.6009,8
W0000031-1,2021-06-07 19:00,290.6019,8
W0000031-1,2021-06-07 20:00,290.599,8
W0000031-1,2021-06-07 21:00,290.6034,8
W0000031-1,2021-06-07 22:00,290.6002,8
W0000031-1,2021-06-07 23:00,290.5994,8
W0000031-1,2021-06-08 0:00,290.5997,8
W0000031-1,2021-06-08 1:00,290.5991,8
W0000031-1,2021-06-08 2:00,290.5973,8
W0000031-1,2021-06-08 3:00,290.5995,8
W0000031-1,2021-06-08 4:00,290.6011,8
W0000031-1,2021-06-08 5:00,290.5974,8
W0000031-1,2021-06-08 6:00,290.599,8
W0000031-1,2021-06-08 7:00,290.5984,8
W0000031-1,2021-06-08 8:00,290.5982,8
W0000031-1,2021-06-08 9:00,290.5991,8
W0000031-1,2021-06-08 10:00,290.5968,8
W0000031-1,2021-06-08 11:00,290.597,8
W0000031-1,2021-06-08 12:00,290.5902,8
W0000031-1,2021-06-08 13:00,290.5919,8
W0000031-1,2021-06-08 14:00,290.5956,8
W0000031-1,2021-06-08 15:00,290.604,8
W0000031-1,2021-06-08 16:00,290.5938,8
W0000031-1,2021-06-08 17:00,290.6048,8
W0000031-1,2021-06-08 18:00,290.596,8
W0000031-1,2021-06-08 19:00,290.5948,8
W0000031-1,2021-06-08 20:00,290.5995,8
W0000031-1,2021-06-08 21:00,290.6044,8
W0000031-1,2021-06-08 22:00,290.6015,8
W0000031-1,2021-06-08 23:00,290.6001,8
W0000031-1,2021-06-09 0:00,290.6026,8
W0000031-1,2021-06-09 1:00,290.5985,8
W0000031-1,2021-06-09 2:00,290.5998,8
W0000031-1,2021-06-09 3:00,290.5986,8
W0000031-1,2021-06-09 4:00,290.5987,8
W0000031-1,2021-06-09 5:00,290.6032,8
W0000031-1,2021-06-09 6:00,290.6006,8
W0000031-1,2021-06-09 7:00,290.6029,8
W0000031-1,2021-06-09 8:00,290.6006,8
W0000031-1,2021-06-09 9:00,290.6028,8
W0000031-1,2021-06-09 10:00,290.6012,8
W0000031-1,2021-06-09 11:00,290.5982,8
W0000031-1,2021-06-09 12:00,290.595,8
W0000031-1,2021-06-09 13:00,290.5915,8
W0000031-1,2021-06-09 14:00,290.5899,8
W0000031-1,2021-06-09 15:00,290.596,8
W0000031-1,2021-06-09 16:00,290.5943,8
W0000031-1,2021-06-09 17:00,290.5903,8
W0000031-1,2021-06-09 18:00,290.5957,8
W0000031-1,2021-06-09 19:00,290.6008,8
W0000031-1,2021-06-09 20:00,290.5985,8
W0000031-1,2021-06-09 21:00,290.6004,8
W0000031-1,2021-06-09 22:00,290.5964,8
W0000031-1,2021-06-09 23:00,290.5926,8
W0000031-1,2021-06-10 0:00,290.5953,8
W0000031-1,2021-06-10 1:00,290.5937,8
W0000031-1,2021-06-10 2:00,290.5937,8
W0000031-1,2021-06-10 3:00,290.5904,8
W0000031-1,2021-06-10 4:00,290.5966,8
W0000031-1,2021-06-10 5:00,290.6025,8
W0000031-1,2021-06-10 6:00,290.5922,8
W0000031-1,2021-06-10 7:00,290.5929,8
W0000031-1,2021-06-10 8:00,290.5948,8
W0000031-1,2021-06-10 9:00,290.592,8
W0000031-1,2021-06-10 10:00,290.5925,8
W0000031-1,2021-06-10 11:00,290.5904,8
W0000031-1,2021-06-10 12:00,290.5899,8
W0000031-1,2021-06-10 13:00,290.5851,8
W0000031-1,2021-06-10 14:00,290.5881,8
W0000031-1,2021-06-10 15:00,290.5829,8
W0000031-1,2021-06-10 16:00,290.5846,8
W0000031-1,2021-06-10 17:00,290.5873,8
W0000031-1,2021-06-10 18:00,290.5867,8
W0000031-1,2021-06-10 19:00,290.5853,8
W0000031-1,2021-06-10 20:00,290.5884,8
W0000031-1,2021-06-10 21:00,290.59,8
W0000031-1,2021-06-10 22:00,290.5904,8
W0000031-1,2021-06-10 23:00,290.5877,8
W0000031-1,2021-06-11 0:00,290.5888,8
W0000031-1,2021-06-11 1:00,290.585,8
W0000031-1,2021-06-11 2:00,290.5879,8
W0000031-1,2021-06-11 3:00,290.587,8
W0000031-1,2021-06-11 4:00,290.5878,8
W0000031-1,2021-06-11 5:00,290.5896,8
W0000031-1,2021-06-11 6:00,290.587,8
W0000031-1,2021-06-11 7:00,290.5873,8
W0000031-1,2021-06-11 8:00,290.5866,8
W0000031-1,2021-06-11 9:00,290.5855,8
W0000031-1,2021-06-11 10:00,290.5833,8
W0000031-1,2021-06-11 11:00,290.5873,8
W0000031-1,2021-06-11 12:00,290.5798,8
W0000031-1,2021-06-11 13:00,290.5791,8
W0000031-1,2021-06-11 14:00,290.5786,8
